"","accuracy","scenario","phone","algorithm","application","time","missed","false","distCorrect","distMissed","distFalse"
"1525",86.25,"Scenario 9","iPhone8","FastHMM_DijkstraBi","GPSTracker",1.54368932039,6.75675675676,19.7674418605,94.1909387818,5.80906121819,41.6171440218
"1526",87.898089172,"Scenario 9","GalaxyS5","FastHMM_DijkstraBi","GPSTracker",0.685258964143,6.75675675676,16.8674698795,94.1909387818,5.80906121819,31.8849767816
"1527",87.898089172,"Scenario 9","GalaxyS7","FastHMM_DijkstraBi","GPSTracker",0.759842519685,6.75675675676,16.8674698795,94.1909387818,5.80906121819,31.8849767816
"1528",89.4409937888,"Scenario 9","GalaxyS8","FastHMM_DijkstraBi","GPSTracker",0.914979757085,2.7027027027,17.2413793103,98.574760406,1.42523959395,37.8414999014
"1529",89.0322580645,"Scenario 9","LGG6","FastHMM_DijkstraBi","GPSTracker",0.987903225806,6.75675675676,14.8148148148,94.1909387818,5.80906121819,28.1814532604
"1530",88.4615384615,"Scenario 9","Pixel2","FastHMM_DijkstraBi","GPSTracker",0.84076433121,6.75675675676,15.8536585366,94.1909387818,5.80906121819,30.9264203096
"1531",83.660130719,"Scenario 10","iPhoneSE","FastHMM_DijkstraBi","GPSTracker",9.11214953271,3.0303030303,26.4367816092,97.7914403899,2.20855961014,22.1034082314
"1532",66.6666666667,"Scenario 10","iPhone6S","FastHMM_DijkstraBi","GPSTracker",9.26126126126,10.6060606061,46.8468468468,93.731240947,6.26875905299,42.4124804717
"1533",82.5806451613,"Scenario 10","iPhone7","FastHMM_DijkstraBi","GPSTracker",9.22727272727,3.0303030303,28.0898876404,97.7914403899,2.20855961014,22.8545701295
"1534",82.5806451613,"Scenario 10","iPhone7Plus","FastHMM_DijkstraBi","GPSTracker",9.12727272727,3.0303030303,28.0898876404,97.7914403899,2.20855961014,22.8545701295
"1535",82.5806451613,"Scenario 10","iPhone8","FastHMM_DijkstraBi","GPSTracker",9.80188679245,3.0303030303,28.0898876404,97.7914403899,2.20855961014,23.8313877297
"1536",55.5066079295,"Scenario 10","GalaxyS5","FastHMM_DijkstraBi","GPSTracker",4.4,4.54545454545,60.8695652174,93.6237992189,6.3762007811,52.4587554848
"1537",82.0512820513,"Scenario 10","GalaxyS7","FastHMM_DijkstraBi","GPSTracker",4.7890625,3.0303030303,28.8888888889,97.7914403899,2.20855961014,23.1177064502
"1538",82.5806451613,"Scenario 10","GalaxyS8","FastHMM_DijkstraBi","GPSTracker",4.67330677291,3.0303030303,28.0898876404,97.7914403899,2.20855961014,22.8545701295
"1539",57.1428571429,"Scenario 10","LGG6","FastHMM_DijkstraBi","GPSTracker",4.68461538462,3.0303030303,59.4936708861,97.7914403899,2.20855961014,50.8242327864
"1540",74.4186046512,"Scenario 10","Pixel2","FastHMM_DijkstraBi","GPSTracker",4.26031746032,3.0303030303,39.6226415094,97.7914403899,2.20855961014,29.2050008025
"1541",94.8275862069,"Scenario 11","iPhoneSE","FastHMM_DijkstraBi","GPSTracker",21.2574257426,8.33333333333,1.78571428571,91.9023340612,8.09766593884,0.941177873787
"1542",92.1875,"Scenario 11","iPhone6S","FastHMM_DijkstraBi","GPSTracker",11.4205128205,1.66666666667,13.2352941176,99.2935448856,0.706455114352,10.0844579046
"1543",96.5517241379,"Scenario 11","iPhone7","FastHMM_DijkstraBi","GPSTracker",45.1546391753,6.66666666667,0,94.5771208771,5.4228791229,0
"1544",97.4789915966,"Scenario 11","iPhone7Plus","FastHMM_DijkstraBi","GPSTracker",26.5321100917,3.33333333333,1.69491525424,98.8764565383,1.12354346167,0.706383357314
"1545",95.652173913,"Scenario 11","iPhone8","FastHMM_DijkstraBi","GPSTracker",28.1340206186,8.33333333333,0,91.9023340612,8.09766593884,0
"1546",98.3333333333,"Scenario 11","GalaxyS5","FastHMM_DijkstraBi","GPSTracker",11.2386831276,1.66666666667,1.66666666667,99.2935448856,0.706455114352,0.703437025091
"1547",98.3333333333,"Scenario 11","GalaxyS7","FastHMM_DijkstraBi","GPSTracker",10.2046332046,1.66666666667,1.66666666667,99.2935448856,0.706455114352,0.703437025091
"1548",88.7096774194,"Scenario 11","GalaxyS8","FastHMM_DijkstraBi","GPSTracker",11.4698795181,8.33333333333,14.0625,97.7141837737,2.28581622627,7.84835813347
"1549",97.4789915966,"Scenario 11","LGG6","FastHMM_DijkstraBi","GPSTracker",19.8853754941,3.33333333333,1.69491525424,98.8764565383,1.12354346167,0.706383357314
"1550",97.4789915966,"Scenario 11","Pixel2","FastHMM_DijkstraBi","GPSTracker",9.11419753086,3.33333333333,1.69491525424,98.8764565383,1.12354346167,0.706383357314
"1551",97.9166666667,"Scenario 12","iPhoneSE","FastHMM_DijkstraBi","GPSTracker",19.7256637168,4.08163265306,0,99.3570906054,0.64290939456,0
"1552",100,"Scenario 12","iPhone6S","FastHMM_DijkstraBi","GPSTracker",21.4867256637,0,0,100,0,0
"1553",93.0693069307,"Scenario 12","iPhone7","FastHMM_DijkstraBi","GPSTracker",20.0087719298,4.08163265306,9.61538461538,89.8682589122,10.1317410878,11.2004188462
"1554",98.9898989899,"Scenario 12","iPhone7Plus","FastHMM_DijkstraBi","GPSTracker",22.4736842105,0,2,100,0,0.491751935959
"1555",98.9690721649,"Scenario 12","iPhone8","FastHMM_DijkstraBi","GPSTracker",19.4122807018,2.04081632653,0,99.6734014012,0.326598598845,0
"1556",96.8421052632,"Scenario 12","GalaxyS5","FastHMM_DijkstraBi","GPSTracker",9.504,6.12244897959,0,97.3209908672,2.67900913275,0
"1557",100,"Scenario 12","GalaxyS7","FastHMM_DijkstraBi","GPSTracker",2696,0,0,100,0,0
"1558",98.9898989899,"Scenario 12","GalaxyS8","FastHMM_DijkstraBi","GPSTracker",10.0846153846,0,2,100,0,0.0885328048911
"1559",100,"Scenario 12","LGG6","FastHMM_DijkstraBi","GPSTracker",10.0534351145,0,0,100,0,0
"1560",96.9072164948,"Scenario 12","Pixel2","FastHMM_DijkstraBi","GPSTracker",9.77675840979,4.08163265306,2.08333333333,99.1983567384,0.801643261622,0.678427228198
"1561",91.8918918919,"Scenario 1","iPhoneSE","FastHMM_DijkstraBi","TrueMotion",0.0783938814532,12.8205128205,2.85714285714,91.196208581,8.80379141901,1.69937663579
"1562",91.8918918919,"Scenario 1","iPhone6S","FastHMM_DijkstraBi","TrueMotion",0.0816993464052,12.8205128205,2.85714285714,91.196208581,8.80379141901,1.69937663579
"1563",91.8918918919,"Scenario 1","iPhone7","FastHMM_DijkstraBi","TrueMotion",0.10153256705,12.8205128205,2.85714285714,91.196208581,8.80379141901,1.69937663579
"1564",88,"Scenario 1","iPhone7Plus","FastHMM_DijkstraBi","TrueMotion",0.0959944751381,15.3846153846,8.33333333333,83.414171418,16.585828582,6.19330465373
"1565",91.8918918919,"Scenario 1","iPhone8","FastHMM_DijkstraBi","TrueMotion",0.0775588048315,12.8205128205,2.85714285714,91.196208581,8.80379141901,1.69937663579
"1566",87.5,"Scenario 1","GalaxyS5","FastHMM_DijkstraBi","TrueMotion",0.0686333534016,10.2564102564,14.6341463415,93.2835454043,6.71645459574,19.9086039621
"1567",NA,"Scenario 1","GalaxyS7","FastHMM_DijkstraBi","TrueMotion",NA,NA,NA,NA,NA,NA
"1568",89.7435897436,"Scenario 1","GalaxyS8","FastHMM_DijkstraBi","TrueMotion",0.0810810810811,10.2564102564,10.2564102564,93.2004714875,6.79952851253,17.1239634645
"1569",82.5,"Scenario 1","LGG6","FastHMM_DijkstraBi","TrueMotion",0.0865671641791,15.3846153846,19.512195122,89.5835194026,10.4164805974,22.6538491526
"1570",88.6075949367,"Scenario 1","Pixel2","FastHMM_DijkstraBi","TrueMotion",0.0875211744777,10.2564102564,12.5,93.2004714875,6.79952851253,18.4361654064
"1571",90.5660377358,"Scenario 2","iPhoneSE","FastHMM_DijkstraBi","TrueMotion",0.299869621904,11.1111111111,7.69230769231,89.1594063116,10.8405936884,3.33186141434
"1572",90.5660377358,"Scenario 2","iPhone6S","FastHMM_DijkstraBi","TrueMotion",0.166370896185,11.1111111111,7.69230769231,89.1594063116,10.8405936884,3.33186141434
"1573",67.1641791045,"Scenario 2","iPhone7","FastHMM_DijkstraBi","TrueMotion",0.13531047266,16.6666666667,43.75,76.8151529401,23.1848470599,35.0402502895
"1574",49.0066225166,"Scenario 2","iPhone7Plus","FastHMM_DijkstraBi","TrueMotion",0.107091861019,31.4814814815,61.8556701031,68.0278331749,31.9721668251,50.9016223683
"1575",74.4186046512,"Scenario 2","iPhone8","FastHMM_DijkstraBi","TrueMotion",0.290365744871,11.1111111111,36,89.1594063116,10.8405936884,19.2237408721
"1576",54.748603352,"Scenario 2","GalaxyS5","FastHMM_DijkstraBi","TrueMotion",0.128440366972,9.25925925926,60.8,93.8309749445,6.16902505545,49.7684243904
"1577",NA,"Scenario 2","GalaxyS7","FastHMM_DijkstraBi","TrueMotion",NA,NA,NA,NA,NA,NA
"1578",40.7079646018,"Scenario 2","GalaxyS8","FastHMM_DijkstraBi","TrueMotion",0.29732564237,14.8148148148,73.2558139535,88.3415812635,11.6584187365,58.2118003356
"1579",31.6176470588,"Scenario 2","LGG6","FastHMM_DijkstraBi","TrueMotion",0.300900900901,20.3703703704,80.2752293578,74.5408611185,25.4591388815,69.2932999193
"1580",36.2962962963,"Scenario 2","Pixel2","FastHMM_DijkstraBi","TrueMotion",0.27567106945,9.25925925926,77.3148148148,93.8309749445,6.16902505545,59.1154821211
"1581",96.9696969697,"Scenario 3","iPhoneSE","FastHMM_DijkstraBi","TrueMotion",0.0838786436645,1.53846153846,4.4776119403,97.1233599218,2.87664007817,7.02623018298
"1582",96.9696969697,"Scenario 3","iPhone6S","FastHMM_DijkstraBi","TrueMotion",0.0904761904762,1.53846153846,4.4776119403,97.1233599218,2.87664007817,7.02623018298
"1583",96.9696969697,"Scenario 3","iPhone7","FastHMM_DijkstraBi","TrueMotion",0.0761451516954,1.53846153846,4.4776119403,97.1233599218,2.87664007817,7.02623018298
"1584",99.2366412214,"Scenario 3","iPhone7Plus","FastHMM_DijkstraBi","TrueMotion",0.0607142857143,0,1.51515151515,100,0,1.77272254009
"1585",96.9696969697,"Scenario 3","iPhone8","FastHMM_DijkstraBi","TrueMotion",0.100535395598,1.53846153846,4.4776119403,97.1233599218,2.87664007817,7.02623018298
"1586",96.9696969697,"Scenario 3","GalaxyS5","FastHMM_DijkstraBi","TrueMotion",0.0696014277216,1.53846153846,4.4776119403,97.1233599218,2.87664007817,7.02623018298
"1587",95.4545454545,"Scenario 3","GalaxyS7","FastHMM_DijkstraBi","TrueMotion",0.0672619047619,3.07692307692,5.97014925373,95.239624824,4.76037517595,9.12816667017
"1588",95.4545454545,"Scenario 3","GalaxyS8","FastHMM_DijkstraBi","TrueMotion",0.0666270077335,3.07692307692,5.97014925373,95.239624824,4.76037517595,9.12816667017
"1589",96.9696969697,"Scenario 3","LGG6","FastHMM_DijkstraBi","TrueMotion",0.0748502994012,1.53846153846,4.4776119403,97.1233599218,2.87664007817,7.02623018298
"1590",95.4545454545,"Scenario 3","Pixel2","FastHMM_DijkstraBi","TrueMotion",0.0719809637121,3.07692307692,5.97014925373,95.239624824,4.76037517595,9.12816667017
"1591",81.6901408451,"Scenario 4","iPhoneSE","FastHMM_DijkstraBi","TrueMotion",0.0395299145299,25.641025641,9.375,88.8779366652,11.1220633348,6.43354773196
"1592",81.6901408451,"Scenario 4","iPhone6S","FastHMM_DijkstraBi","TrueMotion",0.0363247863248,25.641025641,9.375,88.8779366652,11.1220633348,6.43354773196
"1593",83.7837837838,"Scenario 4","iPhone7","FastHMM_DijkstraBi","TrueMotion",0.0373931623932,20.5128205128,11.4285714286,90.7664787231,9.23352127686,6.85963055659
"1594",81.6901408451,"Scenario 4","iPhone7Plus","FastHMM_DijkstraBi","TrueMotion",0.0261612386546,25.641025641,9.375,88.8779366652,11.1220633348,6.43354773196
"1595",81.6901408451,"Scenario 4","iPhone8","FastHMM_DijkstraBi","TrueMotion",0.0266808964781,25.641025641,9.375,88.8779366652,11.1220633348,6.43354773196
"1596",NA,"Scenario 4","GalaxyS5","FastHMM_DijkstraBi","TrueMotion",NA,NA,NA,NA,NA,NA
"1597",0,"Scenario 4","GalaxyS7","FastHMM_DijkstraBi","TrueMotion",0.145287030475,100,100,0,100,100
"1598",87.323943662,"Scenario 4","GalaxyS8","FastHMM_DijkstraBi","TrueMotion",0.0470085470085,20.5128205128,3.125,89.3485650366,10.6514349634,0.829259322071
"1599",81.6901408451,"Scenario 4","LGG6","FastHMM_DijkstraBi","TrueMotion",0.0395569620253,25.641025641,9.375,88.8779366652,11.1220633348,6.43354773196
"1600",79.4520547945,"Scenario 4","Pixel2","FastHMM_DijkstraBi","TrueMotion",0.0395933654361,25.641025641,14.7058823529,88.8779366652,11.1220633348,11.5912216352
"1601",92.5373134328,"Scenario 5","iPhoneSE","FastHMM_DijkstraBi","TrueMotion",0.066091954023,4.61538461538,10.1449275362,97.4616609266,2.53833907336,9.60970231533
"1602",92.5373134328,"Scenario 5","iPhone6S","FastHMM_DijkstraBi","TrueMotion",0.0683515221137,4.61538461538,10.1449275362,97.4616609266,2.53833907336,9.60970231533
"1603",92.5373134328,"Scenario 5","iPhone7","FastHMM_DijkstraBi","TrueMotion",0.0660539919586,4.61538461538,10.1449275362,97.4616609266,2.53833907336,9.60970231533
"1604",92.5373134328,"Scenario 5","iPhone7Plus","FastHMM_DijkstraBi","TrueMotion",0.0683908045977,4.61538461538,10.1449275362,97.4616609266,2.53833907336,9.60970231533
"1605",92.5373134328,"Scenario 5","iPhone8","FastHMM_DijkstraBi","TrueMotion",0.0710754017305,4.61538461538,10.1449275362,97.4616609266,2.53833907336,9.60970231533
"1606",92.5373134328,"Scenario 5","GalaxyS5","FastHMM_DijkstraBi","TrueMotion",0.0706896551724,4.61538461538,10.1449275362,97.4616609266,2.53833907336,9.60970231533
"1607",92.5373134328,"Scenario 5","GalaxyS7","FastHMM_DijkstraBi","TrueMotion",0.0747126436782,4.61538461538,10.1449275362,97.4616609266,2.53833907336,9.60970231533
"1608",91.8518518519,"Scenario 5","GalaxyS8","FastHMM_DijkstraBi","TrueMotion",0.0729465824239,4.61538461538,11.4285714286,97.4616609266,2.53833907336,10.7981618404
"1609",92.5373134328,"Scenario 5","LGG6","FastHMM_DijkstraBi","TrueMotion",0.0655072463768,4.61538461538,10.1449275362,97.4616609266,2.53833907336,9.60970231533
"1610",92.5373134328,"Scenario 5","Pixel2","FastHMM_DijkstraBi","TrueMotion",0.0695402298851,4.61538461538,10.1449275362,97.4616609266,2.53833907336,9.60970231533
"1611",87.323943662,"Scenario 6","iPhoneSE","FastHMM_DijkstraBi","TrueMotion",211,18.4210526316,6.06060606061,82.1414765349,17.8585234651,5.67471876127
"1612",87.323943662,"Scenario 6","iPhone6S","FastHMM_DijkstraBi","TrueMotion",230,18.4210526316,6.06060606061,82.1414765349,17.8585234651,5.67471876127
"1613",87.323943662,"Scenario 6","iPhone7","FastHMM_DijkstraBi","TrueMotion",0.238365493757,18.4210526316,6.06060606061,82.1414765349,17.8585234651,5.67471876127
"1614",87.323943662,"Scenario 6","iPhone7Plus","FastHMM_DijkstraBi","TrueMotion",0.27695800227,18.4210526316,6.06060606061,82.1414765349,17.8585234651,5.67471876127
"1615",87.323943662,"Scenario 6","iPhone8","FastHMM_DijkstraBi","TrueMotion",0.237230419977,18.4210526316,6.06060606061,82.1414765349,17.8585234651,5.67471876127
"1616",90.1408450704,"Scenario 6","GalaxyS5","FastHMM_DijkstraBi","TrueMotion",0.271855010661,15.7894736842,3.0303030303,83.480759276,16.519240724,4.72871187044
"1617",84.5070422535,"Scenario 6","GalaxyS7","FastHMM_DijkstraBi","TrueMotion",0.229299363057,21.0526315789,9.09090909091,82.4495067218,17.5504932782,6.10907416798
"1618",91.4285714286,"Scenario 6","GalaxyS8","FastHMM_DijkstraBi","TrueMotion",0.245733788396,15.7894736842,0,83.480759276,16.519240724,0
"1619",84.5070422535,"Scenario 6","LGG6","FastHMM_DijkstraBi","TrueMotion",0.238425925926,21.0526315789,9.09090909091,82.4495067218,17.5504932782,6.10907416798
"1620",90.1408450704,"Scenario 6","Pixel2","FastHMM_DijkstraBi","TrueMotion",0.253968253968,15.7894736842,3.0303030303,83.480759276,16.519240724,4.72871187044
"1621",68.9655172414,"Scenario 7","iPhoneSE","FastHMM_DijkstraBi","TrueMotion",0.599589322382,9.09090909091,44.4444444444,94.9838003635,5.01619963647,25.0599993202
"1622",34.4827586207,"Scenario 7","iPhone6S","FastHMM_DijkstraBi","TrueMotion",0.479813664596,54.5454545455,72.2222222222,43.9273415738,56.0726584262,58.8743823351
"1623",97.6744186047,"Scenario 7","iPhone7","FastHMM_DijkstraBi","TrueMotion",0.853185595568,4.54545454545,0,97.9973789046,2.00262109539,0
"1624",97.6744186047,"Scenario 7","iPhone7Plus","FastHMM_DijkstraBi","TrueMotion",0.570570570571,4.54545454545,0,97.9973789046,2.00262109539,0
"1625",97.6744186047,"Scenario 7","iPhone8","FastHMM_DijkstraBi","TrueMotion",0.461194029851,4.54545454545,0,97.9973789046,2.00262109539,0
"1626",93.023255814,"Scenario 7","GalaxyS5","FastHMM_DijkstraBi","TrueMotion",0.653521126761,9.09090909091,4.7619047619,94.9838003635,5.01619963647,2.14213131355
"1627",28.5714285714,"Scenario 7","GalaxyS7","FastHMM_DijkstraBi","TrueMotion",0.756983240223,54.5454545455,79.1666666667,43.9273415738,56.0726584262,71.0939463636
"1628",93.023255814,"Scenario 7","GalaxyS8","FastHMM_DijkstraBi","TrueMotion",0.704225352113,9.09090909091,4.7619047619,94.9838003635,5.01619963647,2.14213131355
"1629",65.5737704918,"Scenario 7","LGG6","FastHMM_DijkstraBi","TrueMotion",0.657289002558,9.09090909091,48.7179487179,94.9838003635,5.01619963647,36.8289373126
"1630",33.6633663366,"Scenario 7","Pixel2","FastHMM_DijkstraBi","TrueMotion",0.822349570201,22.7272727273,78.4810126582,69.3277687278,30.6722312722,70.6436929438
"1631",95.3488372093,"Scenario 8","iPhoneSE","FastHMM_DijkstraBi","TrueMotion",2.93324061196,4.6511627907,4.6511627907,99.421732791,0.578267209008,11.5656990277
"1632",89.8876404494,"Scenario 8","iPhone6S","FastHMM_DijkstraBi","TrueMotion",2.73698820264,6.97674418605,13.0434782609,99.0167115465,0.983288453533,24.6344194498
"1633",95.3488372093,"Scenario 8","iPhone7","FastHMM_DijkstraBi","TrueMotion",2.30811936155,4.6511627907,4.6511627907,99.421732791,0.578267209008,11.5656990277
"1634",94.1176470588,"Scenario 8","iPhone7Plus","FastHMM_DijkstraBi","TrueMotion",2.55031228314,6.97674418605,4.7619047619,99.0167115465,0.983288453533,11.6075163797
"1635",94.1176470588,"Scenario 8","iPhone8","FastHMM_DijkstraBi","TrueMotion",2.43095072866,6.97674418605,4.7619047619,99.0167115465,0.983288453533,11.6075163797
"1636",95.3488372093,"Scenario 8","GalaxyS5","FastHMM_DijkstraBi","TrueMotion",2.39707927677,4.6511627907,4.6511627907,99.421732791,0.578267209008,11.5656990277
"1637",95.3488372093,"Scenario 8","GalaxyS7","FastHMM_DijkstraBi","TrueMotion",4.17373175817,4.6511627907,4.6511627907,99.421732791,0.578267209008,11.5656990277
"1638",94.1176470588,"Scenario 8","GalaxyS8","FastHMM_DijkstraBi","TrueMotion",2.76335877863,6.97674418605,4.7619047619,99.0167115465,0.983288453533,11.6075163797
"1639",95.3488372093,"Scenario 8","LGG6","FastHMM_DijkstraBi","TrueMotion",2.41485634198,4.6511627907,4.6511627907,99.421732791,0.578267209008,11.5656990277
"1640",95.3488372093,"Scenario 8","Pixel2","FastHMM_DijkstraBi","TrueMotion",2.87273991655,4.6511627907,4.6511627907,99.421732791,0.578267209008,11.5656990277
"1641",89.1719745223,"Scenario 9","iPhoneSE","FastHMM_DijkstraBi","TrueMotion",0.200141442716,5.40540540541,15.6626506024,95.1778569418,4.82214305824,39.6973962406
"1642",89.8734177215,"Scenario 9","iPhone6S","FastHMM_DijkstraBi","TrueMotion",0.128005657709,4.05405405405,15.4761904762,94.7238400293,5.27615997067,38.0806091982
"1643",89.1719745223,"Scenario 9","iPhone7","FastHMM_DijkstraBi","TrueMotion",0.228975265018,5.40540540541,15.6626506024,95.1778569418,4.82214305824,39.6973962406
"1644",85.8974358974,"Scenario 9","iPhone7Plus","FastHMM_DijkstraBi","TrueMotion",0.170063246662,9.45945945946,18.2926829268,89.5852017495,10.4147982505,39.9428960655
"1645",4.9504950495,"Scenario 9","iPhone8","FastHMM_DijkstraBi","TrueMotion",0.0768446106766,93.2432432432,96.09375,28.5329773772,71.4670226228,87.8969082065
"1646",90.7894736842,"Scenario 9","GalaxyS5","FastHMM_DijkstraBi","TrueMotion",214,6.75675675676,11.5384615385,94.1909387818,5.80906121819,27.1536112231
"1647",NA,"Scenario 9","GalaxyS7","FastHMM_DijkstraBi","TrueMotion",NA,NA,NA,NA,NA,NA
"1648",90.7894736842,"Scenario 9","GalaxyS8","FastHMM_DijkstraBi","TrueMotion",0.177046885934,6.75675675676,11.5384615385,94.1909387818,5.80906121819,27.1536112231
"1649",88.198757764,"Scenario 9","LGG6","FastHMM_DijkstraBi","TrueMotion",0.158408408408,4.05405405405,18.3908045977,94.7238400293,5.27615997067,43.5046499802
"1650",90,"Scenario 9","Pixel2","FastHMM_DijkstraBi","TrueMotion",0.197887323944,2.7027027027,16.2790697674,99.4670987525,0.532901247518,38.7621222512
"1651",82.5806451613,"Scenario 10","iPhoneSE","FastHMM_DijkstraBi","TrueMotion",1.47673397717,3.0303030303,28.0898876404,97.7914403899,2.20855961014,22.9719501987
"1652",57.9185520362,"Scenario 10","iPhone6S","FastHMM_DijkstraBi","TrueMotion",1.55915863278,3.0303030303,58.7096774194,97.7914403899,2.20855961014,49.0377875122
"1653",82.5806451613,"Scenario 10","iPhone7","FastHMM_DijkstraBi","TrueMotion",1.58916083916,3.0303030303,28.0898876404,97.7914403899,2.20855961014,22.9719501987
"1654",61.8357487923,"Scenario 10","iPhone7Plus","FastHMM_DijkstraBi","TrueMotion",1.54917319408,3.0303030303,54.609929078,97.7914403899,2.20855961014,45.3750123247
